,SSM_IS,TAU,SIG40
2008-06-18 11:26:44.999998,0.0764,0.3943581,-13.065343
2008-06-18 22:45:37.498998,0.0873,0.3943581,-10.439147
2008-06-20 12:25:26.250019,0.1607,0.3939834,-11.300633
2008-06-20 23:44:16.875000,0.1592,0.3939834,-11.721688
2008-07-05 23:34:03.749016,0.1312,0.39318633,-13.2705965
2008-07-07 11:33:52.498987,0.2774,0.3933201,-9.972537
2008-07-07 22:52:43.125014,0.2565,0.3933201,-10.662521
2008-07-09 12:32:31.874023,0.2526,0.39349186,-11.0912285
2008-07-09 23:51:24.374995,0.2351,0.39349186,-11.253182
2008-07-12 11:30:28.125000,0.2288,0.3938102,-11.48243
2008-07-12 22:49:20.625006,0.2243,0.3938102,-11.758052
2008-07-14 12:29:07.498990,0.2171,0.39394787,-11.6669235
2008-07-14 23:48:00.000002,0.2144,0.39394787,-11.481973
2008-07-16 11:47:48.750013,0.2218,0.39406294,-11.01393
2008-07-17 11:27:03.750007,0.2194,0.3941719,-11.239212
2008-07-17 22:45:56.250013,0.2386,0.3941719,-11.220534
2008-07-19 12:25:44.999988,0.2397,0.3943796,-11.22625
2008-07-19 23:44:33.750025,0.2344,0.3943796,-11.561713
2008-07-21 11:44:24.374980,0.2567,0.39448324,-10.849613
2008-07-22 22:42:33.750005,0.2441,0.39458218,-11.842369
2008-07-23 12:42:56.249997,0.2406,0.3946774,-11.842574
2008-07-24 12:22:20.624995,0.2352,0.39480358,-11.497138
2008-07-24 23:41:09.374991,0.2329,0.39480358,-11.894649
2008-07-26 11:41:00.000000,0.2262,0.39495513,-11.987564
2008-07-27 22:39:11.249997,0.2345,0.3950786,-11.597205
2008-07-28 12:39:33.749023,0.2302,0.39520973,-11.952807
2008-07-29 23:37:44.999999,0.2233,0.3953395,-12.009651
2008-07-31 11:37:33.750009,0.2206,0.39554822,-11.656253
2008-07-31 22:56:22.500006,0.2242,0.39554822,-10.834598
2008-08-01 22:35:47.811993,0.2312,0.39564657,-11.990352
2008-08-02 12:36:11.250021,0.2258,0.39575693,-11.821904
2008-08-03 23:34:20.625006,0.2217,0.3959272,-11.66466
2008-08-05 11:34:09.374976,0.2162,0.39635342,-12.102336
2008-08-05 22:53:00.000000,0.2143,0.39635342,-12.076495
2008-08-07 12:32:46.874988,0.2094,0.39687037,-11.460679
2008-08-07 23:51:39.374994,0.2081,0.39687037,-12.11056
2008-08-10 11:30:44.999983,0.2682,0.3977582,-11.168206
2008-08-10 22:49:35.625005,0.2677,0.3977582,-11.066855
2008-08-12 12:29:24.374980,0.2517,0.3984537,-10.856915
2008-08-12 23:48:15.000001,0.2612,0.3984537,-11.291308
2008-08-14 11:48:03.750012,0.2361,0.39921972,-11.157556
2008-08-15 11:27:18.750006,0.2299,0.39969125,-11.950535
2008-08-15 22:46:13.124997,0.2286,0.39969125,-11.917048
2008-08-17 12:26:00.000000,0.2157,0.40070626,-12.284217
2008-08-17 23:44:48.749983,0.214,0.40070626,-12.243607
2008-08-19 11:44:39.375019,0.2074,0.40170205,-12.334687
2008-08-20 22:42:48.748998,0.2007,0.40228117,-12.708735
2008-08-21 12:43:11.248990,0.1999,0.40292642,-12.356929
2008-08-22 12:22:35.624994,0.1991,0.4035154,-11.681628
2008-08-22 23:41:24.374991,0.1974,0.4035154,-12.190223
2008-08-24 11:41:13.125001,0.1862,0.40469605,-12.71949
2008-08-25 22:39:24.374005,0.1775,0.40527862,-12.544242
2008-08-26 12:39:48.749988,0.1689,0.4058864,-12.760846
2008-08-27 23:37:58.125013,0.1587,0.40653446,-12.928436
2008-08-29 11:37:48.750008,0.1393,0.40777126,-12.827293
2008-08-29 22:56:37.500005,0.1396,0.40777126,-12.551095
2008-08-30 22:36:01.875003,0.205,0.40838474,-11.262093
2008-08-31 12:36:24.374995,0.2094,0.4090621,-11.471629
2008-09-01 23:34:33.749980,0.1915,0.4097721,-11.328097
2008-09-03 11:34:22.499991,0.1635,0.41120362,-12.5067215
2008-09-03 22:53:13.125012,0.1621,0.41120362,-12.068067
2008-09-05 12:33:00.000002,0.139,0.41245198,-12.583224
2008-09-05 23:51:52.500008,0.1361,0.41245198,-12.447221
2008-09-08 11:30:58.124998,0.1094,0.41446745,-12.874766
2008-09-08 22:49:48.750019,0.1089,0.41446745,-12.855218
2008-09-10 12:29:37.499994,0.1023,0.41572103,-13.209256
2008-09-10 23:48:28.125016,0.104,0.41572103,-12.814372
2008-09-12 11:48:16.874986,0.0846,0.41705808,-12.656493
2008-09-13 11:27:31.874980,0.1728,0.41781452,-11.044522
2008-09-13 22:46:24.374986,0.1389,0.41781452,-11.650542
2008-09-15 12:26:13.125001,0.0979,0.41926616,-12.137253
2008-09-15 23:45:01.874998,0.0969,0.41926616,-12.558689
2008-09-17 11:44:50.625008,0.0805,0.42061886,-12.7697525
2008-09-18 22:43:00.000000,0.0769,0.42131793,-12.671082
2008-09-19 12:43:24.375010,0.0673,0.42204428,-12.456929
2008-09-20 12:22:48.750008,0.062,0.42271766,-12.794829
2008-09-20 23:41:35.624980,0.0634,0.42271766,-12.836619
2008-09-22 11:41:26.250016,0.2957,0.42395902,-10.020985
2008-09-23 22:39:35.625000,0.1447,0.42452812,-12.194751
2008-09-24 12:40:00.000017,0.1141,0.42517662,-12.333186
2008-09-25 23:38:09.375002,0.0961,0.42577326,-12.205756
2008-09-27 11:38:00.000000,0.0696,0.42683318,-12.197662
2008-09-27 22:56:48.749994,0.0737,0.42683318,-12.046932
2008-09-28 22:36:13.123987,0.0651,0.42733932,-12.515691
2008-09-29 12:36:35.625025,0.0587,0.42782363,-12.679169
2008-09-30 23:34:45.000009,0.0543,0.4282813,-12.564971
2008-10-02 11:34:33.749980,0.0432,0.4290675,-12.367996
2008-10-02 22:53:22.499976,0.0438,0.4290675,-12.371674
2008-10-04 12:33:11.249991,0.1338,0.429508,-11.406905
2008-10-04 23:52:03.749998,0.1129,0.429508,-11.678014
2008-10-07 11:31:07.500002,0.0586,0.43020487,-12.722398
2008-10-07 22:49:58.124983,0.0583,0.43020487,-12.434892
2008-10-09 12:29:46.874999,0.0415,0.43026733,-12.988076
2008-10-09 23:48:37.499980,0.0475,0.43026733,-12.478534
2008-10-11 11:48:26.249991,0.0352,0.43015364,-13.06712
2008-10-12 11:27:41.250025,0.0297,0.4301285,-12.449486
2008-10-12 22:46:33.749991,0.0303,0.4301285,-12.448152
2008-10-14 12:26:20.625021,0.0248,0.43000725,-12.9305725
2008-10-14 23:45:11.250002,0.0297,0.43000725,-12.654593
2008-10-16 11:45:00.000013,0.0224,0.42980993,-13.239486
2008-10-17 22:43:09.374998,0.0238,0.42976183,-12.471536
2008-10-18 12:43:31.874990,0.018,0.4297311,-12.66714
2008-10-19 12:22:56.249988,0.017,0.42961153,-13.116706
2008-10-19 23:41:45.000025,0.0206,0.42961153,-13.088925
2008-10-21 11:41:33.749995,0.0098,0.42913127,-13.578793
2008-10-22 22:39:45.000005,0.0098,0.428948,-12.873001
2008-10-24 23:38:16.874016,0.0114,0.42871642,-13.429394
2008-10-26 11:38:03.749002,0.0028,0.42839557,-13.021289
2008-10-26 22:56:52.498998,0.0062,0.42839557,-13.321872
2008-10-27 22:36:15.000017,0.0033,0.42824653,-13.059531
2008-10-28 12:36:37.500009,0.0004,0.42806497,-13.531567
2008-10-29 23:34:45.000009,0.0035,0.42789564,-13.985633
2008-10-31 11:34:33.749980,0.0008,0.42765933,-13.765557
2008-10-31 22:53:24.375001,0.001,0.42765933,-13.904934
2008-11-02 12:33:13.124976,0.0025,0.42731324,-10.29195
2008-11-02 23:52:05.625023,0.016,0.42731324,-12.140319
2008-11-05 11:31:09.374987,0.0088,0.42685202,-13.8084135
2008-11-05 22:50:01.874993,0.0133,0.42685202,-13.925382
2008-11-07 12:29:50.625008,0.1748,0.4261986,-9.953132
2008-11-07 23:48:41.249990,0.2128,0.4261986,-11.707042
2008-11-09 11:48:30.000000,0.1327,0.4255202,-12.923242
2008-11-10 11:27:44.999994,0.1075,0.42515764,-13.259563
2008-11-10 22:46:39.374020,0.1043,0.42515764,-13.127383
2008-11-12 12:26:26.250016,0.0661,0.42429128,-14.011322
2008-11-12 23:45:16.874997,0.0675,0.42429128,-13.814228
2008-11-14 11:45:05.624002,0.043,0.42349622,-13.770551
2008-11-15 22:43:16.875017,0.0364,0.42312935,-14.072613
2008-11-16 12:43:39.375009,0.0241,0.42267182,-13.843266
2008-11-17 12:23:03.749002,0.0196,0.4221525,-14.253891
2008-11-17 23:41:52.498998,0.0203,0.4221525,-14.267314
2008-11-19 11:41:41.249009,0.0224,0.42112696,-12.0312805
2008-11-20 22:39:54.375009,0.0265,0.4206464,-13.543878
2008-11-21 12:40:16.875001,0.0243,0.4201125,-13.882361
2008-11-22 23:38:28.124005,0.0276,0.41962624,-12.593406
2008-11-24 11:38:16.874016,0.0224,0.41865987,-14.27776
2008-11-24 22:57:05.624012,0.0241,0.41865987,-14.043164
2008-11-25 22:36:29.999976,0.0202,0.4181757,-13.873965
2008-11-26 12:36:54.374993,0.0171,0.41771665,-14.023034
2008-11-27 23:35:03.749012,0.0224,0.41739893,-12.753812
2008-11-29 11:34:52.499023,0.0151,0.41691813,-13.979168
2008-11-29 22:53:43.125010,0.0184,0.41691813,-14.138675
2008-12-01 12:33:30.000000,0.0099,0.41666472,-14.217372
2008-12-01 23:52:24.374991,0.0191,0.41666472,-13.953765
2008-12-04 11:31:28.123990,0.0067,0.41646066,-14.125051
2008-12-04 22:50:18.750017,0.006,0.41646066,-13.416332
2008-12-06 12:30:07.498987,0.0028,0.41647434,-14.281959
2008-12-06 23:48:58.125014,0.0098,0.41647434,-14.3547125
2008-12-08 11:48:46.875025,0.0023,0.41655347,-14.869904
2008-12-09 11:28:01.874012,0.0009,0.41661423,-13.321645
2008-12-09 22:46:56.250009,0.005,0.41661423,-13.7067795
2008-12-11 12:26:43.125000,0.0008,0.41691065,-14.5652275
2008-12-11 23:45:33.750021,0.0947,0.41691065,-11.065343
2008-12-13 11:45:22.499991,0.2181,0.41742122,-10.517915
2008-12-14 22:43:31.874976,0.1823,0.41774997,-12.9470825
2008-12-15 12:43:56.249993,0.1705,0.41809753,-13.995728
2008-12-16 12:23:20.624991,0.158,0.4184587,-13.783375
2008-12-16 23:42:07.500003,0.1532,0.4184587,-14.00616
2008-12-18 11:41:58.124999,0.1589,0.41921043,-12.123871
2008-12-19 22:40:09.375008,0.1524,0.41944012,-13.929006
2008-12-20 12:40:31.875000,0.1645,0.4197398,-14.010414
2008-12-21 23:38:43.125010,0.1377,0.4200074,-14.29092
2008-12-23 11:38:31.875021,0.1191,0.4205067,-13.966828
2008-12-23 22:57:20.625017,0.1171,0.4205067,-14.190002
2008-12-24 22:36:45.000016,0.1136,0.4208388,-14.134773
2008-12-25 12:37:09.373987,0.1097,0.4211782,-14.105729
2008-12-26 23:35:16.873987,0.1004,0.42160404,-14.254977
2008-12-28 11:35:07.499988,0.0872,0.42235276,-14.128856
2008-12-28 22:53:56.250025,0.0898,0.42235276,-14.591519
2008-12-30 12:33:45.000000,0.086,0.4228844,-14.258445
2008-12-30 23:52:37.500006,0.084,0.4228844,-14.3329735
2009-01-02 11:31:39.374020,0.0758,0.42357963,-14.516992
2009-01-02 22:50:31.874991,0.0746,0.42357963,-14.5812845
2009-01-04 12:30:18.749016,0.0614,0.423955,-14.439171
2009-01-04 23:49:11.249988,0.0681,0.423955,-14.393933
2009-01-06 11:49:00.000000,0.0525,0.42413482,-14.633706
2009-01-07 11:28:14.998987,0.0493,0.42417276,-14.209928
2009-01-07 22:47:07.499999,0.051,0.42417276,-14.624982
2009-01-09 12:26:54.374023,0.0406,0.42424023,-14.563339
2009-01-09 23:45:45.000010,0.0462,0.42424023,-14.740716
2009-01-21 11:38:41.249020,0.0177,0.42343143,-14.489994
2009-01-21 22:57:29.999016,0.0194,0.42343143,-14.564537
2009-01-22 22:36:54.374980,0.0313,0.42331052,-13.82577
2009-01-23 12:37:16.875012,0.0322,0.42311034,-13.602069
2009-01-28 12:33:52.500019,0.0182,0.42231658,-14.429501
2009-01-28 23:52:44.999020,0.0239,0.42231658,-14.596236
2009-01-31 11:31:46.875005,0.0186,0.4214204,-14.450973
2009-02-17 23:38:52.499009,0.0245,0.42130893,-15.311256
2009-02-19 11:38:41.249020,0.0108,0.42157555,-14.912422
2009-02-19 22:57:29.999016,0.01,0.42157555,-14.983956
2009-02-20 22:36:54.374980,0.0114,0.42173645,-15.045583
2009-02-21 12:37:16.875012,0.0065,0.42191902,-14.854969
2009-03-01 11:31:44.999980,0.0006,0.42197365,-14.934433
2009-03-01 22:50:35.625001,0.0001,0.42197365,-15.117198
2009-03-03 12:30:22.499991,0.0006,0.4216121,-14.760169
2009-03-03 23:49:13.125013,0.0012,0.4216121,-15.151084
2009-03-05 11:49:01.874983,0.0006,0.4211452,-15.136748
2009-03-06 11:28:16.875017,0.0017,0.42087188,-14.998593
2009-03-06 22:47:09.374983,0.0008,0.42087188,-15.342342
2009-03-08 12:26:56.250014,0.0001,0.4202334,-14.96996
2009-03-08 23:45:45.000010,0.0032,0.4202334,-15.224835
2009-03-10 11:45:33.750021,0.0004,0.41952267,-14.626652
2009-04-25 12:33:37.499980,0.3492,0.41181237,-9.605157
2009-04-25 23:52:29.999986,0.225,0.41181237,-12.147773
2009-04-28 11:31:31.875006,0.1543,0.41081452,-12.921336
2009-04-28 22:50:22.499987,0.1487,0.41081452,-12.792625
2009-04-30 12:30:09.375017,0.1395,0.40998882,-13.798478
2009-04-30 23:49:00.000000,0.1365,0.40998882,-13.90705
2009-05-02 11:48:46.875025,0.1291,0.40922925,-14.011246
2009-05-03 11:28:01.874012,0.1264,0.40878636,-14.269916
2009-05-03 22:46:54.375025,0.1239,0.40878636,-14.306905
2009-05-05 12:26:41.249009,0.1173,0.40797225,-14.61486
2009-05-05 23:45:29.999005,0.1173,0.40797225,-14.485026
2009-05-07 11:45:18.749016,0.1126,0.40714908,-14.730897
2009-05-08 22:43:26.249016,0.1065,0.40669143,-14.525355
2009-05-09 12:43:48.750014,0.1043,0.4062649,-14.294156
2009-05-10 12:23:13.125012,0.1058,0.40593833,-14.577026
2009-05-10 23:42:00.000000,0.1002,0.40593833,-14.941731
2009-05-12 11:41:48.749994,0.097,0.40534896,-14.769516
2009-05-13 22:39:58.125019,0.0988,0.405078,-14.395194
2009-05-14 12:40:22.498990,0.1036,0.40474555,-14.177295
2009-05-15 23:38:31.875021,0.1084,0.40442926,-11.632098
2009-05-17 11:38:18.750007,0.1317,0.40384862,-14.103833
2009-05-17 22:57:07.500003,0.1291,0.40384862,-13.938512
2009-05-18 22:36:31.875001,0.1244,0.40356466,-14.010324
2009-05-19 12:36:54.374993,0.1226,0.40333685,-14.159134
2009-05-19 23:55:46.874999,0.1207,0.40333685,-14.476529
2009-05-20 23:35:01.874993,0.1176,0.4029668,-14.421744
2009-05-22 11:34:48.750019,0.1086,0.4021891,-14.083886
2009-05-22 22:53:39.375000,0.1079,0.4021891,-14.491469
2009-05-24 12:33:26.249991,0.1014,0.4014173,-14.087006
2009-05-24 23:52:16.875012,0.1,0.4014173,-14.028594
2009-06-10 11:41:35.624980,0.2392,0.3960402,-11.5947695
2009-06-11 22:39:45.000005,0.2131,0.3957566,-12.196327
2009-06-12 12:40:07.499997,0.2069,0.39551055,-12.162206
2009-06-13 23:38:16.874016,0.1942,0.39526522,-12.22668
2009-06-15 11:38:03.749002,0.1817,0.39488518,-12.7641535
2009-06-15 22:56:52.500004,0.1785,0.39488518,-12.55601
2009-06-16 22:36:16.875002,0.1725,0.39472514,-12.666749
2009-06-17 12:36:39.374994,0.169,0.3945355,-12.777789
2009-06-17 23:55:31.875000,0.1665,0.3945355,-12.913377
2009-06-18 23:34:46.874994,0.1631,0.3943581,-13.003025
2009-06-20 11:34:33.749980,0.1546,0.3939834,-12.001805
2009-06-20 22:53:24.375001,0.1591,0.3939834,-11.557788
2009-06-22 12:33:11.249991,0.2665,0.39366567,-11.596703
2009-06-22 23:52:03.749998,0.2584,0.39366567,-11.610583
2009-06-25 11:31:05.625017,0.2569,0.39347914,-11.410523
2009-06-25 22:49:58.124983,0.256,0.39347914,-11.237424
2009-06-27 12:29:43.124023,0.2892,0.39333963,-10.3278265
2009-06-27 23:48:33.750010,0.3041,0.39333963,-10.72545
2009-06-29 11:48:22.500021,0.2845,0.39328828,-10.688637
2009-06-30 11:27:37.499009,0.3106,0.39326435,-9.813383
2009-06-30 22:46:30.000021,0.3002,0.39326435,-10.635997
2009-07-02 12:26:16.874005,0.2938,0.39319503,-9.67291
2009-07-02 23:45:05.624002,0.3036,0.39319503,-10.840168
2009-07-04 11:44:54.374012,0.2676,0.39317054,-10.807805
2009-07-05 22:43:01.874012,0.2511,0.39318633,-11.625362
2009-07-06 12:43:26.249995,0.249,0.39323807,-11.569736
2009-07-07 12:22:48.750008,0.2416,0.3933201,-11.694104
2009-07-07 23:41:37.500005,0.2404,0.3933201,-11.70842
2009-07-09 11:41:24.374991,0.2317,0.39349186,-11.922748
2009-07-24 11:30:58.124998,0.2516,0.39480358,-11.904227
2009-07-24 22:49:48.750019,0.2491,0.39480358,-11.836751
2009-07-26 12:29:35.625009,0.2429,0.39495513,-11.249719
2009-07-26 23:48:26.249991,0.2419,0.39495513,-11.637608
2009-07-28 11:48:13.124976,0.2753,0.39520973,-11.039864
2009-07-29 11:27:28.125010,0.2729,0.3953395,-11.5113945
2009-07-29 22:46:20.624976,0.2668,0.3953395,-11.259564
2009-07-31 12:26:07.500007,0.281,0.39554822,-10.844009
2009-07-31 23:44:56.250003,0.2756,0.39554822,-11.093207
2009-08-02 11:44:45.000014,0.2633,0.39575693,-11.139225
2009-08-03 22:42:52.500014,0.2496,0.3959272,-11.825149
2009-08-04 12:43:16.874991,0.2451,0.3961402,-11.694623
2009-08-05 12:22:39.375004,0.2412,0.39635342,-11.333534
2009-08-05 23:41:26.250016,0.2408,0.39635342,-11.736427
2009-08-07 11:41:14.999986,0.2473,0.39687037,-11.817285
2009-08-08 22:39:26.248990,0.2379,0.39711636,-12.146638
2009-08-09 12:39:48.749988,0.2365,0.3974126,-12.160141
2009-08-10 23:37:58.125013,0.2337,0.3977582,-11.8228
2009-08-12 11:37:44.999999,0.2945,0.3984537,-11.104572
2009-08-12 22:56:33.749995,0.287,0.3984537,-11.143304
2009-08-13 22:35:58.124993,0.2798,0.39882,-11.333673
2009-08-14 12:36:20.624020,0.2733,0.39921972,-11.716674
2009-08-14 23:55:14.999976,0.2658,0.39921972,-11.417187
2009-08-15 23:34:28.124020,0.2792,0.39969125,-10.83231
2009-08-17 11:34:14.999005,0.2764,0.40070626,-12.051224
2009-08-17 22:53:05.623987,0.2672,0.40070626,-11.791301
2009-08-19 12:32:52.500023,0.2557,0.40170205,-11.714574
2009-08-19 23:51:44.999023,0.2509,0.40170205,-11.856837
2009-08-22 11:30:44.999983,0.2973,0.4035154,-10.843499
2009-08-22 22:49:37.499990,0.2944,0.4035154,-11.007909
2009-08-24 12:29:24.374980,0.2789,0.40469605,-11.624046
2009-08-24 23:48:15.000001,0.2732,0.40469605,-11.499245
2009-08-26 11:48:01.874987,0.2699,0.4058864,-12.0703745
2009-08-27 11:27:14.998990,0.2634,0.40653446,-12.3578615
2009-08-27 22:46:09.374987,0.2624,0.40653446,-11.986984
2009-08-29 12:25:54.373987,0.2639,0.40777126,-10.343404
2009-08-29 23:44:45.000014,0.294,0.40777126,-11.474628
2009-08-31 11:44:31.875000,0.2795,0.4090621,-11.65974
2009-09-01 22:42:41.250025,0.2661,0.4097721,-12.030835
2009-09-02 12:43:03.749976,0.2641,0.41050512,-11.923851
2009-09-03 12:22:26.249990,0.2676,0.41120362,-11.165485
2009-09-03 23:41:14.999986,0.2974,0.41120362,-11.370656
2009-09-05 11:41:01.875012,0.275,0.41245198,-12.575736
2009-09-06 22:39:13.124016,0.2794,0.41307077,-11.511386
2009-09-07 12:39:35.625014,0.2734,0.41377932,-11.734722
2009-09-08 23:37:44.999999,0.2669,0.41446745,-12.522003
2009-09-10 11:37:31.875025,0.2509,0.41572103,-12.591485
2009-09-10 22:56:20.625021,0.247,0.41572103,-12.20417
2009-09-25 11:27:07.499976,0.2632,0.42577326,-11.8153715
2009-09-25 22:46:01.874002,0.2639,0.42577326,-11.887799
2009-09-27 12:25:48.749998,0.2652,0.42683318,-11.743297
2009-09-27 23:44:39.375019,0.2669,0.42683318,-12.109681
2009-09-29 11:44:28.124990,0.2617,0.42782363,-12.539909
2009-09-30 22:42:37.499009,0.2577,0.4282813,-12.1436
2009-10-01 12:43:00.000007,0.2563,0.42873427,-11.799187
2009-10-02 12:22:24.375005,0.2544,0.4290675,-11.200867
2009-10-02 23:41:13.125001,0.2952,0.4290675,-11.092491
2009-10-04 11:41:01.875012,0.2781,0.429508,-12.010606
2009-10-05 22:39:13.124016,0.28,0.42977557,-12.160808
2009-10-06 12:39:37.499999,0.2737,0.4300492,-12.290236
2009-10-07 23:37:46.874983,0.2663,0.43020487,-12.423222
2009-10-09 11:37:35.624994,0.2593,0.43026733,-12.251293
2009-10-09 22:56:24.374991,0.2592,0.43026733,-12.254165
2009-10-10 22:35:48.749023,0.2535,0.4302077,-12.154613
2009-10-11 12:36:13.125006,0.2569,0.43015364,-12.597206
2009-10-11 23:55:07.499997,0.2608,0.43015364,-11.820544
2009-10-12 23:34:20.625006,0.264,0.4301285,-11.846698
2009-10-14 11:34:09.374976,0.2839,0.43000725,-11.917317
2009-10-14 22:53:00.000000,0.2813,0.43000725,-11.924771
2009-10-16 12:32:46.874988,0.2815,0.42980993,-11.993037
2009-10-16 23:51:41.250019,0.2766,0.42980993,-11.7652235
2009-10-19 11:30:43.124999,0.2618,0.42961153,-12.433563
2009-10-19 22:49:35.625005,0.26,0.42961153,-12.217395
2009-10-21 12:29:22.499995,0.2528,0.42913127,-12.711293
2009-10-21 23:48:13.124976,0.2513,0.42913127,-12.534932
2009-10-23 11:48:01.874987,0.2448,0.42885745,-13.371089
2009-10-24 11:27:16.875021,0.2379,0.42871642,-12.723389
2009-10-24 22:46:11.250012,0.2374,0.42871642,-12.829131
2009-10-26 12:25:58.125002,0.2297,0.42839557,-13.431598
2009-10-26 23:44:46.874999,0.2268,0.42839557,-13.145268
2009-10-28 11:44:35.625009,0.2165,0.42806497,-13.122261
2009-10-29 22:42:44.999994,0.2396,0.42789564,-12.105088
2009-10-30 12:43:09.374005,0.2352,0.427796,-12.667239
2009-10-31 12:22:31.875025,0.2338,0.42765933,-13.341595
2009-10-31 23:41:20.625021,0.2341,0.42765933,-13.239334
2009-11-02 11:41:09.374991,0.2221,0.42731324,-13.044675
2009-11-03 22:39:20.625001,0.2177,0.42719352,-13.451157
2009-11-04 12:39:43.124993,0.2126,0.42703956,-13.507482
2009-11-05 23:37:54.375003,0.2067,0.42685202,-13.8699875
2009-11-07 11:37:43.125014,0.192,0.4261986,-13.116721
2009-11-07 22:56:31.875010,0.1921,0.4261986,-13.6838255
2009-11-08 22:35:56.250008,0.1832,0.42586154,-13.108708
2009-11-09 12:36:18.750000,0.1723,0.4255202,-13.699018
2009-11-10 23:34:28.124020,0.1614,0.42515764,-14.168004
2009-11-12 11:34:16.873990,0.1393,0.42429128,-13.827915
2009-11-12 22:53:05.623987,0.1403,0.42429128,-14.007205
2009-11-14 12:32:52.500023,0.1241,0.42349622,-13.796047
2009-11-14 23:51:46.875014,0.1238,0.42349622,-13.938301
2009-11-17 11:30:48.749993,0.0984,0.4221525,-14.236066
2009-11-17 22:49:41.250000,0.1021,0.4221525,-14.580186
2009-11-19 12:29:28.124990,0.0814,0.42112696,-14.152034
2009-11-19 23:48:18.749005,0.0841,0.42112696,-14.419896
2009-11-21 11:48:07.499016,0.0774,0.4201125,-12.887801
2009-11-22 11:27:20.624991,0.0771,0.41962624,-14.729636
2009-11-22 22:46:14.999016,0.0802,0.41962624,-14.941831
2009-12-13 12:32:54.375008,0.0671,0.41742122,-14.51476
2009-12-13 23:51:46.875014,0.0707,0.41742122,-14.587418
2009-12-16 11:30:48.749993,0.0445,0.4184587,-14.524151
2009-12-16 22:49:41.250000,0.0514,0.4184587,-14.736247
2010-01-04 22:56:33.749995,0.1356,0.423955,-14.315605
2010-01-05 22:35:56.250008,0.1348,0.42404687,-14.241814
2010-01-06 12:36:20.624020,0.1378,0.42413482,-14.27032
2010-01-06 23:55:14.999976,0.1269,0.42413482,-14.720565
2010-01-07 23:34:28.124020,0.115,0.42417276,-14.452796
2010-01-09 11:34:16.873990,0.1116,0.42424023,-14.153079
2010-01-09 22:53:05.623987,0.0967,0.42424023,-14.19558
2010-01-11 12:32:54.375008,0.0936,0.42432013,-13.926987
2010-01-11 23:51:44.999023,0.0807,0.42432013,-14.141263
2010-01-16 23:48:16.874986,0.0591,0.4241527,-14.547443
2010-01-18 11:48:05.624997,0.0616,0.4239336,-14.85579
2010-01-28 11:41:09.374991,0.0156,0.42231658,-14.501531
2010-01-29 22:39:20.625001,0.0143,0.42206374,-14.571133
2010-01-30 12:39:43.124993,0.0253,0.42172188,-14.543931
2010-01-31 23:37:52.499012,0.0131,0.4214204,-14.898933
2010-02-02 11:37:41.249023,0.0207,0.42094725,-14.4582405
2010-02-02 22:56:29.999020,0.007,0.42094725,-14.552861
2010-02-03 22:35:52.499999,0.0088,0.4207559,-14.552411
2010-02-04 12:36:14.999991,0.0154,0.42068928,-14.093781
2010-02-04 23:55:09.374016,0.009,0.42068928,-12.874744
2010-02-05 23:34:24.375016,0.1534,0.42060098,-11.854413
2010-02-07 11:34:11.250001,0.1384,0.42056143,-14.042378
2010-02-07 22:53:01.875023,0.1252,0.42056143,-14.0307045
2010-02-09 12:32:48.750013,0.119,0.42059854,-14.347701
2010-02-09 23:51:41.250019,0.1042,0.42059854,-14.36539
2010-02-12 11:30:43.124999,0.0982,0.42077854,-12.321644
2010-02-12 22:49:33.749980,0.1675,0.42077854,-10.689204
2010-02-14 12:29:20.625010,0.2847,0.42096508,-11.349973
2010-02-14 23:48:11.249991,0.3274,0.42096508,-11.8504095
2010-02-16 11:48:00.000002,0.2511,0.42116255,-11.951997
2010-02-17 11:27:13.124005,0.2268,0.42130893,-13.055911
2010-02-17 22:46:07.500002,0.2153,0.42130893,-12.974724
2010-02-19 12:25:54.373987,0.1959,0.42157555,-13.447369
2010-02-19 23:44:43.124023,0.1907,0.42157555,-13.411968
2010-02-21 11:44:29.999009,0.1772,0.42191902,-11.66108
2010-09-07 11:45:45.000010,0.2559,0.41377932,-11.02875
2010-09-08 11:24:58.125019,0.2524,0.41446745,-11.446485
2010-09-08 22:43:52.500010,0.2486,0.41446745,-11.339181
2010-09-10 12:23:37.500016,0.3588,0.41572103,-10.700274
2010-09-10 23:42:26.250012,0.2815,0.41572103,-11.000047
2010-09-12 11:42:13.124998,0.2594,0.41705808,-10.973205
2010-09-13 22:40:20.624998,0.2725,0.41781452,-11.471255
2010-09-14 12:40:43.124990,0.2686,0.41857317,-10.600207
2010-09-15 12:20:05.625003,0.2857,0.41926616,-10.895469
2010-09-15 23:38:54.374999,0.2757,0.41926616,-11.482864
2010-09-17 11:38:41.249020,0.2678,0.42061886,-11.552779
2010-09-18 22:36:50.625010,0.25,0.42131793,-11.611611
2010-09-19 12:37:13.125002,0.2456,0.42204428,-11.842819
2010-09-20 23:35:20.625002,0.2265,0.42271766,-11.355705
2010-09-22 11:35:09.375013,0.2065,0.42395902,-11.739422
2010-09-22 22:53:56.250025,0.1957,0.42395902,-11.184647
2010-09-23 22:33:18.749998,0.1856,0.42452812,-11.937276
2010-09-24 12:33:41.249990,0.1837,0.42517662,-12.031161
2010-09-24 23:52:35.625021,0.1756,0.42517662,-11.64627
2010-09-25 23:31:48.749990,0.1674,0.42577326,-11.407201
